timestamp,consensus_mid,consensus_micro,ema_estimate,kalman_filter
1763977909.6336699,114.2778754537205,114.25614337568061,114.32959420089554,114.3224475411218
1763977909.8586009,114.26889133627019,114.13471365638766,114.32048877120172,114.31275400126887
1763977910.041526,114.31996488157014,114.31996488157013,114.32041018775698,114.31405915266578
1763977910.1958232,114.2767474501731,114.17816973893515,114.31386077711939,114.30730582733035
1763977915.1310341,114.33301075268817,114.24161290322583,114.3167332734547,114.31195835487712
1763977916.795902,114.3067441860465,114.3067441860465,114.31523491034346,114.31101460328942
1763977918.737961,114.2913407821229,114.19283054003726,114.31165079111037,114.30745369059844
1763977919.072373,114.31124463519313,114.31124463519313,114.31158986772279,114.30813984213981
1763977920.116378,114.2542857142857,114.2542857142857,114.30299424470722,114.29839237896454
1763977920.579516,114.26889133627019,114.13471365638766,114.29787880844165,114.293052763623
1763977932.0634382,114.31424684455041,114.26743074511901,114.30033401385796,114.29688883954894
1763977932.163341,114.31104716393101,114.32464575109078,114.30194098636892,114.29945146104217
1763977932.336999,114.267625,114.267625,114.29679358841358,114.29369095076433
1763977933.062762,114.13376623376622,114.05502164502164,114.27233948521648,114.26474497481281
1763977934.81151,114.31313725490195,114.31313725490195,114.27845915066929,114.2735038571294
1763977936.995019,114.34107927114157,114.34107927114157,114.28785216874013,114.28573483896652
1763977939.661748,114.29415384615385,114.29415384615385,114.28879742035218,114.28725865832449
1763977940.122731,114.08716071428572,114.08716071428572,114.25855191444222,114.25104142821263
1763977941.518494,114.14844490216272,114.14844490216272,114.24203586260029,114.23247171221442
1763977943.268656,114.30328957731687,114.23204131914292,114.25122391980777,114.24528956963303
1763977948.476265,114.25545454545455,114.25545454545454,114.25185851365478,114.24712940497056
1763977950.676283,114.31915094339624,114.31915094339622,114.26195237811599,114.26016512426645
1763977951.505086,114.31735294117647,114.31735294117647,114.27026246257506,114.27051597686803
1763977952.737941,114.38962891002959,114.400100925316,114.28816742969323,114.2920751214676
1763977955.52847,114.39760000000001,114.39760000000001,114.30458231523924,114.31117486198065
1763977960.875937,114.38739130434783,114.43341614906834,114.31700366360553,114.3249698484548
1763977962.041657,114.4032,114.44426666666666,114.32993311406469,114.33912931128091
1763977962.499222,114.38824832045462,114.38824832045462,114.33868039502318,114.34801972975401
1763977962.5336242,114.39083969465648,114.42977099236641,114.34650428996817,114.35577003688337
1763977964.174345,114.38421052631578,114.38421052631578,114.3521602254203,114.36091769472272
1763977964.70981,114.39545565999182,114.42171638741316,114.35865454060604,114.36716898052056
1763977967.746194,114.40212765957446,114.40212765957446,114.3651755084513,114.37349641446689
1763977995.06212,114.38854368932039,114.38854368932039,114.36868073558166,114.3762199337841
1763978018.304508,114.38055555555557,114.38055555555557,114.37046195857775,114.37700467053953
1763978022.701567,114.38479128856623,114.40148820326678,114.37261135807601,114.37841402903256
1763978023.398025,114.38470588235295,114.40823529411765,114.37442553671755,114.37955283883207
1763978023.926187,114.34606542814558,114.3397865794484,114.37017152043175,114.37349170080034
1763978024.0035121,114.31772058823529,114.33308823529411,114.36230388060228,114.36339726816104
1763978024.7748082,114.32796116504855,114.32796116504855,114.35715247326922,114.35698342164773
1763978026.888129,114.3053941642922,114.3187818346476,114.34938872692267,114.34764589439865
1763978034.773639,114.32868544600939,114.33772300469482,114.34628323478567,114.34421410040578
1763978040.296844,114.33711009174311,114.34669724770642,114.34490726332928,114.34292829250961
1763978045.735032,114.32499999999999,114.34333333333332,114.34192117382987,114.33968331616339
1763978078.455982,114.22804899096742,114.22804899096742,114.32484034640049,114.31947778100196
1763978078.599523,114.20764127764127,114.18700245700245,114.3072604860866,114.29923565209566
1763978078.65074,114.19893057247259,114.17744457978075,114.29101099904449,114.28108068220055
1763978081.378826,114.26801418439713,114.26801418439713,114.28756147684737,114.27871567860205
1763978086.87645,114.16621693121692,114.11571428571429,114.2693597950028,114.25835368517471
1763978091.376364,114.16461538461537,114.13076923076925,114.25364813344467,114.24138728595477
1763978098.7189498,114.21928316360268,114.17393945906626,114.24849338796837,114.23738649479476
1763978100.053498,114.09799999999998,114.04504347826088,114.2259193797731,114.21215788597162
1763978103.146933,114.11502727843491,114.11502727843491,114.20928556457237,114.1945774876274
1763978103.2249742,114.0708276797829,114.0708276797829,114.18851688185394,114.17217908024479
1763978112.6146991,114.10349344978167,114.10349344978167,114.1757633670431,114.1597471519918
1763978113.052923,114.242695035461,114.242695035461,114.18580311730578,114.17476051256043
1763978118.3587,113.99334691142441,113.97012860602352,114.15693468642357,114.14192510203522
1763978118.407792,113.96471018022406,113.94376035070627,114.12810101049364,114.10984964202326
1763978118.952745,113.98624999999998,113.98624999999998,114.10682335891958,114.08747841428075
1763978119.856471,113.94826071927525,113.94826071927525,114.08303896297294,114.06228035779958
1763978119.934803,113.94289334741289,113.94289334741289,114.06201712063893,114.04067160590404
1763978120.979891,113.976,114.042,114.04911455254309,114.02896620611105
1763978122.96211,113.99356729935448,113.99356729935445,114.0407824645648,114.02255909204564
1763978124.080894,113.98486486486487,113.98486486486487,114.03239482460981,114.01573653069323
1763978141.006547,113.98130074237876,113.98130074237876,114.02473071227514,114.00950373867
1763978160.6675231,113.7809061255833,113.74483194805698,113.98815702427136,113.96812813935561
1763978161.3602319,113.75684210526317,113.70157894736842,113.95345978642013,113.92988589277529
1763978161.687135,113.7231654676259,113.7231654676259,113.91891563860099,113.89247001005634
1763978174.0425768,113.7794964028777,113.7794964028777,113.8980027532425,113.87202206818762
1763978175.8910432,113.74794117647059,113.69205882352942,113.8754935167267,113.84956373544767
1763978176.148341,113.77061044366384,113.74719927974732,113.85976105576727,113.83527338603724
1763978176.292544,113.7586560614372,113.73246845858475,113.84459530661775,113.82140584087617
1763978176.313369,113.74307008884502,113.71418558736427,113.82936652395183,113.80722726462479
1763978176.451468,113.7586560614372,113.73246845858475,113.81875995457463,113.79843599767247
1763978176.531538,113.76241379310345,113.76241379310345,113.81030803035395,113.7919160682535
1763978176.689514,113.76241379310345,113.76241379310345,113.80312389476637,113.78657622984053
1763978176.7680562,113.76241379310345,113.76241379310345,113.79701737951692,113.78220288889706
1763978176.846483,113.74307008884502,113.71418558736427,113.78892528591612,113.77511994943352
1763978176.9243479,113.76241379310345,113.76241379310345,113.78494856199421,113.77282016674532
1763978177.001282,113.7586560614372,113.73246845858475,113.78100468691066,113.77025649891885
1763978177.161303,113.76241379310345,113.76241379310345,113.77821605283958,113.7688369886756
1763978177.24017,113.76241379310345,113.76241379310345,113.77584571387916,113.76767440625524
1763978177.397099,113.76241379310345,113.76241379310345,113.77383092576281,113.76672224836095
1763978177.476368,113.76241379310345,113.76241379310345,113.77211835586391,113.76594242867696
1763978177.5551949,113.76117056856188,113.73541806020067,113.7704761877686,113.7650787338665
1763978179.5911329,113.76841121495325,113.72775700934577,113.7701664418463,113.76568190465339
1763978180.0811698,113.76245614035089,113.76245614035089,113.76900989662198,113.76509804933897
1763978209.819493,113.77626556016597,113.77626556016597,113.77009824615357,113.76711934101861
1763978214.460423,113.70701207116002,113.70701207116002,113.76063531990454,113.75624007469571
1763978220.494865,113.68190647482015,113.69971223021584,113.74882599314188,113.74278587802883
1763978248.969826,113.68648521727629,113.68648521727629,113.73947487676203,113.73259559848488
1763978250.661579,113.72747272452159,113.74132256286012,113.73767455392596,113.73166837104107
1763978252.984469,113.755,113.755,113.74027337083706,113.7358913378434
1763978256.694016,113.79110244091756,113.79110244091756,113.74789773134914,113.74588441015791
1763978256.734648,113.74753147629464,113.77079312279643,113.74784279309097,113.74618252503146
1763978257.1995149,113.7146953915324,113.71469539153242,113.74287068285719,113.74048343219482
1763978257.6856918,113.73957142857142,113.77816326530615,113.74237579471432,113.74031836180767
1763978260.529989,113.73911575562703,113.69774919614147,113.74188678885122,113.74010069308055
1763978262.13889,113.7127732306211,113.71277323062108,113.7375197551167,113.73515449035457
1763978264.664147,113.72902654867256,113.72902654867256,113.73624577415006,113.73404534815386
1763978270.536463,113.65428571428572,113.65428571428572,113.7239517651704,113.719609052832
1763978280.272694,113.78071428571428,113.80285714285714,113.73246614325197,113.73066894797968
1763978304.072439,113.79208628510048,113.7695070168343,113.74140916452924,113.74178533321816
1763978330.074707,113.775,113.73306990881457,113.74644778984985,113.74779710528162
1763978347.559286,113.77368875572789,113.7231512160733,113.75053393473155,113.75248342960491
1763978359.936575,113.79744186046514,113.8218604651163,113.75757012359159,113.76062079375302
1763978387.4265652,113.74921408309696,113.7277473719339,113.7563167175174,113.75855620749935
1763978389.508267,113.6164940239044,113.70908366533865,113.73534331347544,113.73284330565937
1763978390.642883,113.74422960725074,113.79806646525678,113.73667625754175,113.7349041979231
1763978395.562291,113.7149609375,113.76359375,113.73341895953548,113.73129451739693
1763978396.000339,113.93780183223572,114.05706910964763,113.76407639044052,113.76867182767978
1763978397.000299,113.59175422473174,113.66745269419005,113.73822806558421,113.73665018164245
1763978400.0271559,113.56811364206774,113.56811364206776,113.71271090205674,113.70614548722715
1763978400.145498,113.59969101541206,113.59969101541206,113.69575791906004,113.68687749264238
1763978400.738034,113.44539341524812,113.24417939835008,113.65820324348826,113.6431694753444
1763978401.043085,113.49129217764845,113.31588166008453,113.63316658361228,113.61568006226798
1763978402.132514,113.58815573770492,113.55131147540985,113.62641495672617,113.61069822799097
1763978405.508707,113.63748905109487,113.63748905109487,113.62807607088146,113.61554730032853
1763978406.059228,113.42602161100199,113.19257367387036,113.59776790189954,113.58124362202028
1763978410.910017,113.59080341638736,113.62572143924405,113.59672322907272,113.58297392102
1763978411.008211,113.61879310344827,113.61879310344827,113.60003371022906,113.58945710393652
1763978415.621539,113.5692156862745,113.42281045751633,113.59541100663587,113.58579345769179
1763978418.300768,113.66856589147288,113.66856589147288,113.60638423936142,113.60077506230331
1763978430.6759071,113.62,113.50800000000001,113.60842660345719,113.60425472820289
1763978438.3033621,113.70296296296296,113.70296296296296,113.62260705738305,113.62212067315006
1763978450.0688288,113.65693219275227,113.59590665816667,113.62775582768843,113.62842147160171
1763978458.30322,113.70243816254415,113.73106007067139,113.63895817791678,113.64181830854004
1763978468.0500312,113.75730982723697,113.75730982723697,113.6567109253148,113.66272198613007
1763978468.3087769,113.78642857142857,113.80428571428571,113.67616857223186,113.68511257033937
1763978469.3720078,113.80763335627458,113.82765242008124,113.69588828983827,113.70728852781369
1763978470.0653188,113.83734419121022,113.83734419121022,113.71710667504405,113.73082827936491
1763978470.1429539,113.82844953604476,113.860201209451,113.73380810419417,113.74849748398351
1763978476.0531452,113.81678832116789,113.85051094890511,113.74625513674023,113.76085795563513
1763978476.4104362,113.79772151898734,113.82417721518986,113.7539750940773,113.7675301689009
1763978478.308886,113.78592391304348,113.83434782608695,113.75876741692224,113.77085939083484
1763978491.0589771,113.68181249999999,113.68181249999999,113.7472241793839,113.75474212510478
1763978495.826168,113.811,113.78200000000001,113.75679055247632,113.76492466051499
1763978498.3138502,113.82183486238533,113.84293577981654,113.76654719896266,113.77522526548498
1763978500.642039,113.7752741439911,113.75385337690423,113.76785624071692,113.775234112373
1763978501.388596,113.73373180414644,113.68085134539038,113.76273757523134,113.7677222978242
1763978519.132848,113.79427946537058,113.81774726609962,113.76746885875222,113.77252907908708
1763978524.5196989,113.84127272727272,113.84127272727272,113.7785394390303,113.78497150840352
1763978528.05665,113.84368493359793,113.88312776675316,113.78831126321543,113.79559849230951
1763978530.023568,113.81909930947003,113.81909930947003,113.79292947015361,113.79985208175546
1763978531.265595,113.78816666666667,113.78816666666667,113.79221504963057,113.79773705069276
1763978536.04321,113.84655377969763,113.84655377969763,113.80036585914063,113.80657275720723
1763978536.3385332,113.84397590361445,113.82987951807227,113.8069073658117,113.81334263366371
1763978538.313555,113.83169902912623,113.85067961165049,113.81062611530888,113.81666509557947
1763978541.6218271,113.84118136439268,113.85747420965056,113.81520940267144,113.82110247924854
1763978541.771102,113.86181818181818,113.90545454545455,113.82220071954345,113.82847192013017
1763978543.121608,113.90048059035206,113.91139032997185,113.83394270016473,113.84150531031318
1763978543.4662132,113.92665137614681,113.99311926605506,113.84784900156204,113.85691653642162
1763978544.126645,113.87057692307692,113.87057692307692,113.85125818978926,113.85938903242496
1763978544.3384802,113.88500000000002,113.90800000000002,113.85631946132088,113.86402455384678
1763978548.318315,113.88171428571427,113.90799999999999,113.86012868497988,113.86722635131021
1763978550.535514,113.86226415094339,113.86226415094339,113.86044900487441,113.86632820538767
1763978555.5361001,113.81807228915662,113.81807228915662,113.85409249751675,113.85759400459018
1763978556.937973,113.88910767177006,113.86860790121396,113.85934477365474,113.86329789995705
1763978557.054771,113.89999999999999,113.89999999999999,113.86544305760653,113.8699408887655
1763978558.3209898,113.90071428571429,113.91571428571426,113.87073374182269,113.87551079706202
1763978561.580652,113.901875845511,113.90187584551099,113.87540505737593,113.88028280524618
1763978562.3451068,113.91470588235295,113.91470588235296,113.88130018112247,113.88651329657243
1763978562.523842,113.90625,113.89375,113.8850426539541,113.89008559079625
1763978568.08188,113.91452633993426,113.90485179804776,113.88946520685111,113.89450930559197
1763978568.3231602,113.91399999999997,113.89599999999997,113.89314542582343,113.8980370727952
1763978571.035041,113.82485396060558,113.80743125999992,113.88290170604076,113.88479111153755
1763978571.125391,113.84565217391302,113.84565217391302,113.8773142762216,113.87770706118866
1763978573.042686,113.50263001485887,113.50263001485884,113.8211116370172,113.80981904883622
1763978587.9822452,113.75951025617861,113.72076781136408,113.8118714298914,113.80071328251222
1763978588.089355,113.80057929309129,113.78800632910385,113.81017760937138,113.80068903076034
1763978601.9696681,113.82791957279288,113.81172301967317,113.8128389038846,113.80561769113014
1763978632.098241,113.79369549805033,113.75598723856785,113.80996739300946,113.80345980384007
1763978638.7161222,113.81169354838713,113.78758064516128,113.8102263163161,113.80495009112101
1763978655.265354,113.81000000000002,113.7813286713287,113.81019236886868,113.80586411206608
1763978656.593451,113.78495498377637,113.78495498377637,113.80640676110484,113.80207961185872
1763978656.726954,113.78973684210527,113.78973684210527,113.8039062732549,113.79984560123694
1763978657.408271,113.77857142857144,113.76122448979591,113.80010604655237,113.79599502890564
1763978658.2519848,113.77750963649424,113.74376779336929,113.79671658504364,113.79264921886302
1763978659.5299132,113.75424050632911,113.70620253164557,113.79034517323646,113.78569733743903
1763978665.095087,113.77303964757708,113.77303964757708,113.78774934438755,113.783406327061
1763978665.690249,113.76244514106581,113.72617554858934,113.78395371388929,113.77961240453845
1763978667.97959,113.68533098228271,113.66388457479614,113.7691603041483,113.76254770164252
1763978671.805875,113.63456140350877,113.59333333333333,113.74897046905237,113.73938250005615
1763978671.910825,113.61918015655499,113.57475954808052,113.72950192217775,113.7176261748951
1763978687.474089,113.63575094827651,113.62941757035529,113.71543927609255,113.70280696254811
1763978687.550526,113.54405172413794,113.56775862068967,113.68973114329937,113.67407265931185
1763978688.799039,113.616927230335,113.60639833108357,113.6788105563547,113.66372947882073
1763978690.4931672,113.59249972495098,113.57204410012888,113.66586393164414,113.65083707055985
1763978690.613945,113.58523399862354,113.55206469373708,113.65376944169105,113.6389630777321
1763978691.187646,113.54892707646414,113.52592436803265,113.638043086907,113.62266678547414
1763978691.2006872,113.54697402102377,113.51418602398472,113.62438272702451,113.60896658340025
1763978691.3195038,113.52327586206899,113.4689655172414,113.60921669728117,113.5934567760016
1763978691.9305542,113.36069124423965,113.36069124423962,113.57193787932493,113.551326793775
1763978693.521612,113.54383807021733,113.51976355385717,113.5677229079588,113.54997135343984
1763978707.7317498,113.54638858988159,113.5229561356297,113.5645227602472,113.5493228821482
1763978725.6127932,113.53594594594595,113.52108108108109,113.56023623810201,113.54690168997176
1763978728.065944,113.5455,113.5455,113.5580258023867,113.54664798757369
1763978735.610802,113.55018691588786,113.55018691588786,113.55684996941187,113.54728852479519
1763978736.272783,113.44548915831521,113.44548915831521,113.54014584774737,113.52886309269614
1763978736.354683,113.45307462686567,113.45307462686567,113.52708516461512,113.51514556891051
1763978737.8791082,113.46080924855491,113.42497109826589,113.51714377720609,113.50531083009196
1763978741.2436879,113.48958083832335,113.48958083832335,113.51300933637367,113.50246374071142
1763978742.021079,113.38784615384616,113.38784615384616,113.49423485899453,113.48171824260895
1763978747.025394,112.8308743169399,112.8308743169399,113.39473077768633,113.36391711108762
1763978758.7353542,113.45069260351808,113.45069260351809,113.40312505156109,113.37962325935676
1763978764.687495,113.4384827586207,113.40737931034482,113.40842870762003,113.39027668230597
1763978770.537298,113.40536791314838,113.36184559710495,113.40796958844928,113.39300815754784
1763978770.693475,113.32491289239614,113.3066648085916,113.3955110840413,113.38068308394763
1763978771.616267,113.3363551401869,113.3363551401869,113.38663769246314,113.37265983639614
1763978774.1965702,113.30327655425211,113.27892133789972,113.37413352173148,113.36010163492436
1763978780.177771,113.41466981132075,113.41466981132078,113.38021396516986,113.36997833910954
1763978781.148642,113.3321189814467,113.28883948020732,113.37299971761138,113.36312588955066
1763978781.399264,113.36331125827815,113.36331125827815,113.3715464487114,113.36315944082922
1763978783.888756,113.29594146805555,113.29594146805555,113.36020570161301,113.35099315496711
1763978785.236425,113.29216216216217,113.27389961389962,113.34999917069538,113.34034489161608
1763978793.315731,113.32123698053104,113.30271999497036,113.34568484217073,113.3368864072421
1763978793.793167,113.31098933833806,113.31098933833806,113.34048051659582,113.33219910219144
1763978793.824938,113.24900763358778,113.24900763358778,113.32675958414461,113.31714165331941
1763978793.903896,113.31772413793105,113.31772413793105,113.32540426721258,113.31724708158514
1763978794.792948,113.30090849720632,113.26993832087658,113.32172990171163,113.31428983845606
1763978812.080758,113.28744479495266,113.31129337539433,113.31658713569777,113.30943095236107
1763978813.2681448,113.22855607476633,113.22855607476633,113.30338247655806,113.29479280069896
1763978823.0636768,113.27875,113.30499999999999,113.29968760507434,113.29188909368015
1763978824.5228858,113.29894230769233,113.29894230769233,113.29957581046703,113.29316570787094
1763978829.002792,113.33705092557803,113.33705092557803,113.30519707773368,113.30110882310804
1763978829.253344,113.32198830409357,113.32198830409357,113.30771576168766,113.3048879572271
1763978833.063355,113.2844417862839,113.2844417862839,113.30422466537709,113.30118725114781
1763978835.5407538,113.23215189873417,113.23215189873417,113.29341375038065,113.28869202409173
1763978840.5353348,113.32218002812941,113.32218002812941,113.29772869204297,113.29475326951854
1763978842.126488,113.24384615384616,113.24384615384616,113.28964631131345,113.28553920821724
1763978842.205045,113.18274509803922,113.18274509803922,113.2736111293223,113.26693372998335
1763978844.671658,113.1530802692994,113.1530802692994,113.25553150031887,113.24632653681887
1763978844.792701,113.16246575342466,113.16246575342466,113.24157163828474,113.23114794363472
1763978846.576258,113.13228434479852,113.13228434479852,113.2251785442618,113.21325387817625
1763978847.96736,113.12,113.12,113.20940176262252,113.1963751582026
1763978850.601752,113.09705018659946,113.09705018659946,113.19254902621907,113.17839758542101
1763978852.0692658,113.09333333333333,113.09333333333335,113.17766667228621,113.16300116739707
1763978856.476299,113.1008478960181,113.1008478960181,113.16614385584599,113.15175157988855
1763978857.029075,113.05254428201623,113.0773242464077,113.1491039197715,113.13379530575952
1763978860.0991292,113.05246549164917,113.05246549164917,113.13460815555315,113.11907481171977
1763978861.829539,113.0635049019608,113.08580882352942,113.1239426675143,113.10901679628786
1763978866.214389,113.06722222222221,113.06722222222221,113.11543460072048,113.10145208234923
1763978875.32296,113.03731877245004,113.03731877245004,113.10371722647992,113.08984411279405
1763978884.7647202,112.96390272205366,112.96390272205366,113.08274505081597,113.06704903435903
1763978885.590301,112.97552941176471,112.97552941176471,113.06666270495828,113.05048421033162
1763978886.222285,113.29805190664455,113.43744420354548,113.10137108521121,113.09529334752041
1763978887.256723,112.90596604064832,112.90596604064832,113.07206032852677,113.06102557594292
1763978887.5068989,113.01170842824601,113.03753986332573,113.06300754348466,113.05209929489001
1763978891.5189362,113.08509287925696,113.08509287925696,113.0663203438505,113.05807105158632
1763978895.628997,113.00799120234605,113.04817448680353,113.05757097262483,113.04900672345134
1763978902.23934,112.98484202498858,113.01251654292122,113.04666163047939,113.03739307264425
1763978902.311121,112.90521257654059,112.90521257654059,113.02544427238857,113.01346873165873
1763978910.411307,113.02,113.02,113.02462763153028,113.01465087498147
1763978910.982326,112.96000000000001,112.96000000000001,113.01493348680074,113.00475920255812
1763978917.1266801,112.98612903225806,112.98612903225806,113.01061281861934,113.0013871880778
1763978926.03734,113.05365928393155,113.06933349196598,113.01706978841617,113.01084830739643
1763978929.6052852,113.13876800028322,113.20721616271283,113.03532452019621,113.03400145359878
1763978930.422837,113.12426024481107,113.19564129856306,113.04866487888843,113.05033807028245
1763978937.797475,113.09943854324736,113.03326251896813,113.05628092854226,113.05922513374786
1763978938.763901,113.13635812716757,113.13635812716757,113.06829250833606,113.07318601368252
1763978942.517427,113.11436250637725,113.14354482630677,113.07520300804222,113.08063885643054
1763978947.108944,113.08787387387386,113.08787387387386,113.07710363791696,113.08194837659012
1763978950.400436,112.69970297029703,112.69970297029703,113.02049353777397,113.01276290891617
1763978955.463731,113.16285714285713,113.195,113.04184807853645,113.03992959188844
1763978969.3477068,113.16595505617975,113.22056179775282,113.06046412518293,113.06273988742704
1763978978.057399,113.16505494505493,113.20956043956043,113.07615274816372,113.08125865834104
1763978980.5374541,113.11378378378377,113.09990990990991,113.08179740350673,113.08714562513741
1763978985.8849862,113.04192307692307,113.04192307692307,113.07581625451918,113.07896045640521
1763979001.077302,113.16350180505414,113.19202166064983,113.08896908709943,113.0942622302075
1763979004.152278,113.1649438202247,113.20932584269661,113.10036529706821,113.10705542217468
1763979006.554197,113.19050012101903,113.18253352677098,113.11388552066083,113.12215870509034
1763979006.692737,113.1516,113.08746666666667,113.11954269256171,113.12748750623149
1763979007.960555,113.0905277044855,113.0116622691293,113.11519044435028,113.12079787405584
1763979008.53602,113.18094838438942,113.18094838438942,113.12505413535615,113.13168496679715
1763979013.122876,113.25940298507463,113.25940298507463,113.14520646281392,113.1548016103969
1763979013.839372,113.23733957187946,113.24450680488943,113.15902642917375,113.16974077610566
1763979014.694443,113.22832518337408,113.27508557457213,113.1694212423038,113.18034440808798
1763979024.0782442,113.1946817792687,113.21865550808201,113.17321032284852,113.18293943660636
1763979025.541578,112.83660529344073,112.93683544303798,113.12271956843735,113.12025381822643
1763979034.697858,113.21655913978495,113.23118279569893,113.13679550413949,113.13768484186156
1763979034.773168,113.20943396226414,113.20943396226414,113.14769127285818,113.15067125417292
1763979040.025573,113.19090909090912,113.14415584415585,113.15417394556582,113.15795420252743
1763979051.272546,113.1090281599361,113.11715942926217,113.14740207772135,113.14909871052573
1763979051.4735239,112.9888188976378,112.9888188976378,113.12361460070882,113.12008846310148
1763979052.705407,113.0879003558719,113.0879003558719,113.11825746398328,113.11426249576334
1763979054.001332,113.13296296296295,113.13296296296295,113.12046328883022,113.1176472338076
1763979060.285008,113.09298245614035,113.09298245614035,113.11634116392673,113.11318297040538
1763979061.242097,113.15934426229508,113.15934426229508,113.12279162868198,113.12153804940762
1763979081.433275,113.04335091277889,113.0433509127789,113.11087552129652,113.10738637217439
1763979081.683651,113.00646616541353,113.00646616541353,113.09521411791407,113.08912006579752
1763979112.3236108,113.12383823529412,113.0636588235294,113.09950773552106,113.09540396811227
1763979141.771233,113.04154258527105,113.04154258527105,113.09081296298355,113.08565519180237
1763979142.0212228,113.11870511033284,113.09926095678486,113.09499678508594,113.09163714484215
1763979150.15989,113.15651821862348,113.1285829959514,113.10422500011657,113.10338045779987
1763979193.3230772,113.07988025838978,112.9993240901213,113.10057328885755,113.09912698016521
1763979193.574034,113.15499999999999,113.15499999999999,113.10873729552891,113.10923985776684
1763979201.8017678,113.0620754716981,112.95811320754716,113.10173802195428,113.10070322121346
1763979213.898023,113.1536798679868,113.13706270627063,113.10952929885916,113.11029186249591
1763979214.371105,113.1608510638298,113.12255319148937,113.11722756360474,113.1194429521674
1763979218.2879748,113.14434782608696,113.14434782608696,113.12129560297707,113.12395067239403
1763979222.955403,113.20142857142856,113.17999999999999,113.1333155482448,113.137973979387
1763979230.61924,113.09346153846155,113.09346153846155,113.12733744677732,113.12991733830765
1763979230.798041,113.2814015499637,113.27291304586127,113.15044706225528,113.15733560378867
1763979230.827977,113.29523952095809,113.261497005988,113.1721659310607,113.18229586974964
1763979231.721329,113.27506172839504,113.27506172839506,113.18760030066085,113.19908625940218
1763979235.016404,113.26657445077298,113.26657445077298,113.19944642317768,113.21130145415817
1763979238.494069,113.28959430150631,113.28959430150631,113.21296860492697,113.22547226476865
1763979239.0297651,113.30999999999999,113.338,113.22752331418792,113.24077157457623
1763979241.465229,113.32359786912153,113.32359786912153,113.24193449742795,113.25576292785209
1763979241.52036,113.34866675401489,113.35722663122823,113.25794433591598,113.27257828928208
1763979243.8995142,113.36246727215193,113.35389257090401,113.27362277635137,113.2888479715757
1763979243.9002008,113.46761435650974,113.41132097886404,113.30272151337512,113.32120424255352
1763979244.226938,113.34557522123895,113.36469026548673,113.30914956955469,113.32561532907089
1763979245.3569338,113.33348623853212,113.35990825688073,113.3128000699013,113.32703994410387
1763979246.121259,113.42108372098997,113.40798906773561,113.3290426175646,113.34406163377906
1763979247.578889,113.37175319148939,113.37175319148935,113.33544920365331,113.34907373683973
1763979255.148211,113.4423784901758,113.4423784901758,113.35148859663168,113.36596166509074
1763979264.6111958,113.37615384615385,113.37615384615385,113.35518838406,113.36780642450933
1763979273.291222,113.38,113.39999999999998,113.35891012645101,113.37001343134067
1763979275.391893,113.3903229892337,113.42490183660543,113.3636220558684,113.37368941079771
1763979275.438765,113.40771929824561,113.42528070175439,113.37023664222498,113.37984873577379
1763979284.008032,113.41745098039216,113.45993464052287,113.37731879295006,113.38665464851121
1763979318.163418,113.49689195909498,113.53788696026626,113.3952547678718,113.40660732750301
1763979318.7560189,113.49969689283449,113.49969689283449,113.4109210866162,113.4234563072605
1763979334.115648,113.4893650793651,113.5068253968254,113.42268768552853,113.43538563105824
1763979338.949467,113.38984732824427,113.38984732824427,113.41776163193589,113.42714331152897
1763979339.170779,113.45795580110497,113.48392265193368,113.42379075731125,113.43272029549377
1763979340.0220711,113.49306122448978,113.51244897959182,113.43418132738803,113.4436418535393
1763979340.417873,113.4887704918033,113.52147540983609,113.44236970205031,113.4518100248041
1763979345.907373,113.46635416666666,113.46635416666666,113.44596737174277,113.45444247830154
1763979346.784155,113.52436363636363,113.52436363636363,113.45772681143589,113.46709803397648
1763979350.0036511,113.51712328767123,113.54054794520547,113.46663628287119,113.47615248045354
1763979351.3274271,113.55644859813086,113.60299065420561,113.48010813016013,113.49068587801031
1763979361.9658408,113.61464094576729,113.63119928838451,113.5002880525012,113.51312143692648
1763979362.000885,113.62903225806451,113.59064516129031,113.5195996833357,113.53410100721531
1763979362.439003,113.60866666666668,113.64155555555557,113.53295973083533,113.54759720608814
1763979362.525394,113.5934432234432,113.63329670329668,113.54203225472651,113.55589522118389
1763979364.310854,113.60006170421154,113.61556317335946,113.55073667214926,113.56388924474435
1763979364.8462842,113.61333333333336,113.61333333333333,113.56012617132687,113.57283850178295
1763979365.4232929,113.60671875000001,113.6275,113.56711505812784,113.5789707424305
1763979366.8196118,113.64417744916823,113.67911275415896,113.57867441678388,113.59077299414328
1763979436.8705962,113.5979347734958,113.6231881060839,113.58156347029066,113.59206925839061
1763979444.15307,113.61005146518224,113.61005146518224,113.58583666952438,113.59532399308776
1763979449.906733,113.6102114924182,113.62443735035914,113.58949289295846,113.59801859343276
1763979453.016808,113.61017093931305,113.6016543874089,113.59259459991165,113.60021813780719
1763979454.28827,113.61331566068517,113.61331566068516,113.59570275902767,113.60258875686701
1763979454.36573,113.60664285714284,113.6242857142857,113.59734377374494,113.60332253893205
1763979456.221774,113.56052711435407,113.54423731955072,113.5918212748363,113.59557667354038
1763979456.321391,113.55356648587994,113.52293248550589,113.58608305649285,113.58797293407744
1763979457.560035,113.57220735785955,113.57220735785953,113.58400170169786,113.5851194040001
